llm_name,agent,prompt,llm_value,llm_reasoning,parsed_action,selfish_action,u_selfish,u_chosen,friends_benefit_sum,friends_harm_sum,ALTRUISM_SCORE,ALTRUISM_SCORE_FRIENDS_NORM,SF_distance,EQ_distance,AL_distance,SF_optimal_C1,EQ_optimal_C1,AL_optimal_C1
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,5,As a friendful agent  I prioritize helping my friends as much as possible  since their payoff is higher than mine for Project C2. I will allocate the minimum effort to Project C1 to maintain a working relationship with Agent 4. After allocating 5 units of effort to Project C1  I will allocate the remaining 95 units to Project C2  maximizing my friends' payoff while still maintaining a positive relationship with Agent 4.,"C1:5.0%,C2:95.0%","C1:100.0%,C2:0.0%",100.0,274.5,171.0,0.0,1.0,0.95,7.0711,7.0711,7.0711,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I will allocate 40% of my effort to Project C1 (The Alpha Project) and 60% to Project C2 (The Beta Project). This allocation balances my personal payoff with the potential benefits to my friends. By contributing to Project C1  I can directly benefit from my own effort  while also providing a moderate benefit to Agent 4. At the same time  allocating more effort to Project C2 ensures that my friends receive a higher payoff  which aligns with our friendship and mutual support. This distribution allows me to maximize my overall utility while maintaining a positive relationship with both my friends and a neutral agent.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,236.0,108.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,To maximize the combined payoff for myself and my friends  I should allocate all effort to Project C2 (Beta). This is because for every unit of effort in C2  my friends receive 2.50 units  while I receive 0.30 units. In contrast  for Project C1 (Alpha)  I receive 1.00 unit per effort  but my friends only get 0.70 units. The total combined payoff (mine + friends') for C2 is higher per unit of effort (2.80) compared to C1 (1.70). Thus  allocating 100% to C2 maximizes the overall benefit for both me and my friends.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,280.0,180.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I will allocate 40% of my effort to Project C1 (The Alpha Project) and 60% to Project C2 (The Beta Project). This allocation balances my personal payoff with the potential benefits to my friends. By contributing to Project C1  I can directly benefit from my own effort  while also providing a moderate benefit to Agent 4. At the same time  allocating more effort to Project C2 ensures that my friends receive a significant payoff  which aligns with our friendship and mutual support. This distribution allows me to maximize my overall utility while maintaining positive relationships with both my friends and a neutral agent.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,236.0,108.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,5,As a friendful agent  I value the success of my friends in Project C2. However  I also want to maximize my own payoff. To balance these two goals  I will allocate the minimum effort to Project C1  which is 5% (to include Agent 4). This way  I can still contribute to both projects while favoring the one with my friends. My remaining 95% effort will go to Project C2.,"C1:5.0%,C2:95.0%","C1:100.0%,C2:0.0%",100.0,274.5,171.0,0.0,1.0,0.95,7.0711,7.0711,7.0711,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,To maximize my own payoff  I should allocate all effort to Project C1  where my payoff is 1.00×effort  compared to 0.30×effort for Project C2. This yields the highest personal return.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",100.0,170.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I will allocate 40% of my effort to Project C1 (The Alpha Project) and 60% to Project C2 (The Beta Project). This allocation balances my personal payoff with the potential benefits to my friends. By contributing to Project C1  I can directly benefit from my own effort  while also providing a moderate benefit to Agent 4. At the same time  allocating more effort to Project C2 ensures that my friends receive a higher payoff  which aligns with our friendship and mutual support. This distribution allows me to maximize my overall utility while maintaining a positive relationship with both my friends and a neutral agent.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,236.0,108.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,As a friendful agent  I prioritize helping my friends over working with neutral agents. I will allocate 0% effort to Project C1 (The Alpha Project) and distribute the 100 units of effort to Project C2 (The Beta Project)  where my friends Agent 2 and Agent 3 are participants. This strategy ensures that my efforts result in a higher total payoff for my friends and me  considering the payoff rates for each project.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,280.0,180.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,Allocating 100% of effort to Project C1 maximizes my own payoff since my return per unit of effort is 1.00×(effort) for C1 compared to 0.30×(effort) for C2. Even though friends receive higher payoffs from C2  the problem does not specify that I should prioritize their payoffs over my own.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",100.0,170.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I will allocate 40% of my effort to Project C1 (The Alpha Project) and 60% to Project C2 (The Beta Project). This allocation balances my personal payoff with the potential benefits to my friends. By contributing to Project C1  I can directly benefit from my own effort  while also providing a moderate benefit to Agent 4. At the same time  allocating more effort to Project C2 ensures that my friends receive a higher payoff  which aligns with our friendship and mutual support.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,236.0,108.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,30,As a friendful agent  I value the success of my friends in Project C2. However  I also want to ensure I get some benefit from Project C1. I will allocate 30% to Project C1  which will give me a payoff of 0.30 × 30 = 9  and my friends a payoff of 0.70 × 30 = 21. The remaining 70% will go to Project C2  giving me a payoff of 0.30 × 70 = 21 and my friends a payoff of 2.50 × 70 = 175.,"C1:30.0%,C2:70.0%","C1:100.0%,C2:0.0%",100.0,247.0,126.0,0.0,1.0,0.7,42.4264,42.4264,42.4264,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.70×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.30×(your effort to C2); friends' payoff = 2.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). The reason is that my payoff for C1 is 1.00×my effort  but my friends (Agent 2 and 3) only get 0.70×my effort. In contrast  for C2  my friends get 2.50×my effort  which is much higher than what I get (0.30×my effort). Since I want to maximize my friends' payoffs (as I am friends with them)  I should focus all my effort on C2 where my contribution benefits them more. However  since the question asks for the percentage of effort for C1  I will state 0%.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,280.0,180.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (Alpha) and the remaining 50% to Project C2 (Beta). This is because Project C1 offers a higher payoff for my effort (1.80×) compared to Project C2 (2.00× for my friends). By splitting my effort equally  I can maximize my own payoff while still contributing to the success of Project C2  which benefits my friends.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",180.0,200.0,90.0,0.0,0.5,0.5,70.7107,70.7107,70.7107,100.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because Project C2 provides a higher payoff for my friends  and since I am friends with Agents 2 and 3  I want to maximize their benefits. Additionally  my own payoff from Project C1 is only 1.80× my effort  while Project C2 does not directly provide a payoff to me but benefits my friends  which aligns with my desire to help them. Allocating all effort to Project C2 maximizes the payoff for my friends  which is my priority in this scenario.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",180.0,200.0,180.0,0.0,1.0,1.0,141.4214,0.0,0.0,100.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,As a friendful agent  I value my relationships and aim to maximize the payoff for both myself and my friends. I will allocate 40% of my effort to Project C1 (The Alpha Project) and the remaining 60% to Project C2 (The Beta Project). The reason for allocating 40% to Project C1 is that my friends will receive a higher payoff (2.00x) in Project C2 compared to the payoff they would get from Project C1 (0.20x). By allocating 40% effort to Project C1  I can ensure that Agent 4 gets a reasonable payoff while also maintaining a focus on maximizing the combined payoff for myself and my friends in Project C2.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",180.0,200.0,108.0,0.0,0.6,0.6,84.8528,56.5685,56.5685,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (Alpha) and the remaining 50% to Project C2 (Beta). This is because I want to balance my efforts between the two projects. By allocating 50% to Project C1  I can still contribute to the project while also ensuring that I have enough effort left to participate in Project C2 with my friends. This way  I can maximize my overall payoff by contributing to both projects.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",180.0,200.0,90.0,0.0,0.5,0.5,70.7107,70.7107,70.7107,100.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I am allocating 40% of my effort to Project C1 (The Alpha Project) because it has a higher personal payoff multiplier (1.80) compared to Project C2. The remaining 60% of my effort will go to Project C2 (The Beta Project  where my friends are participating  with a payoff multiplier of 2.00 for them). I am friends with Agent 2 and Agent 3  so I want to support their project as well. I am not allocating 100% to Project C1 because Agent 4 is neutral  and I want to maintain good relations with my friends by contributing to their project too.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",180.0,200.0,108.0,0.0,0.6,0.6,84.8528,56.5685,56.5685,100.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,To maximize my own payoff  I should allocate all effort to Project C1  where my payoff is 1.80×effort. Allocating 100% to C1 gives me 1.8×100 = 180 units  while allocating to C2 only benefits my friends without any return to me.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",180.0,200.0,0.0,0.0,0.0,0.0,0.0,141.4214,141.4214,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (Alpha) and the remaining 50% to Project C2 (Beta). This is because I want to balance my efforts between the two projects. By allocating 50% to Project C1  I can still contribute to the project while also ensuring that I have enough effort left to participate in Project C2 with my friends. This way  I can maximize my overall payoff by contributing to both projects.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",180.0,200.0,90.0,0.0,0.5,0.5,70.7107,70.7107,70.7107,100.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because Project C2 provides a higher payoff for my friends  and since I am friends with Agents 2 and 3  I want to maximize their benefits. Additionally  my own payoff from Project C1 is only 1.80× my effort  while Project C2 does not directly provide a payoff to me but benefits my friends  which aligns with my priorities.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",180.0,200.0,180.0,0.0,1.0,1.0,141.4214,0.0,0.0,100.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I am allocating 40% of my effort to Project C1 (The Alpha Project) because it has a higher personal payoff rate (1.80) compared to Project C2 (The Beta Project). However  I am not allocating all my effort to C1 because my friends Agent 2 and Agent 3 are not participating in this project  and I want to ensure they still receive the benefits from my efforts in Project C2  which has a payoff rate of 2.00 for friends. By allocating 40% to C1  I can maintain a balance that considers both my interests and the interests of my friends.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",180.0,200.0,108.0,0.0,0.6,0.6,84.8528,56.5685,56.5685,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (Alpha) and the remaining 50% to Project C2 (Beta). This is because I want to balance my efforts between the two projects. By allocating 50% to Project C1  I can still contribute to the project while also ensuring that I have enough effort left to participate in Project C2 with my friends. This way  I can maximize my overall payoff by contributing to both projects.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",180.0,200.0,90.0,0.0,0.5,0.5,70.7107,70.7107,70.7107,100.0,0.0,0.0
